Number of keys,Algorithm,Trial,Number of bits,Construction time (s),Serial evaluation time (s),Parallel evaluation time (s)
10000000,AceHash;4;0.8;1;1;1;1,2,20081976,0.157889,0.0772145,0.00763965
10000000,AceHash;4;0.8;1;1;1;1,3,20085144,0.151323,0.0777691,0.00760788
10000000,AceHash;4;0.8;1;1;1;1,4,20085536,0.151401,0.0774615,0.00756931
10000000,AceHash;4;0.85;0;0;0;0,0,20565136,4.53098,0.101655,0.00964731
10000000,AceHash;4;0.85;0;0;0;0,1,20565136,4.52979,0.101622,0.00964254
10000000,AceHash;4;0.85;0;0;0;0,2,20565136,4.52974,0.101836,0.00965813
10000000,AceHash;4;0.85;0;0;0;0,3,20565136,4.52682,0.102011,0.00962323
10000000,AceHash;4;0.85;0;0;0;0,4,20565136,4.5259,0.101688,0.00965516
10000000,AceHash;4;0.85;1;0;0;0,0,20565136,3.31716,0.102534,0.00940084
10000000,AceHash;4;0.85;1;0;0;0,1,20565136,3.3181,0.102826,0.0093823
10000000,AceHash;4;0.85;1;0;0;0,2,20565136,3.3186,0.102722,0.00941056
10000000,AceHash;4;0.85;1;0;0;0,3,20565136,3.31332,0.103737,0.00943507
10000000,AceHash;4;0.85;1;0;0;0,4,20565136,3.33171,0.102922,0.00943642
10000000,AceHash;4;0.85;1;1;0;0,0,20785056,0.750728,0.115296,0.0106511
10000000,AceHash;4;0.85;1;1;0;0,1,20785056,0.751297,0.11506,0.0106633
10000000,AceHash;4;0.85;1;1;0;0,2,20785056,0.752361,0.114895,0.0107275
10000000,AceHash;4;0.85;1;1;0;0,3,20785056,0.752722,0.115963,0.0106933
10000000,AceHash;4;0.85;1;1;0;0,4,20785056,0.750778,0.115219,0.0106777
10000000,AceHash;4;0.85;1;1;1;0,0,20785056,0.751046,0.0781927,0.0076879
10000000,AceHash;4;0.85;1;1;1;0,1,20785056,0.750612,0.0780932,0.00764497
10000000,AceHash;4;0.85;1;1;1;0,2,20785056,0.750994,0.0776448,0.00769603
10000000,AceHash;4;0.85;1;1;1;0,3,20785056,0.750602,0.0786189,0.00764963
10000000,AceHash;4;0.85;1;1;1;0,4,20785056,0.753169,0.0781352,0.00769579
10000000,AceHash;4;0.85;1;1;1;1,0,20777896,0.173572,0.0791472,0.00767996
10000000,AceHash;4;0.85;1;1;1;1,1,20769040,0.180717,0.0785266,0.00766454
10000000,AceHash;4;0.85;1;1;1;1,2,20803488,0.175102,0.0796939,0.00768685
10000000,AceHash;4;0.85;1;1;1;1,3,20787760,0.174897,0.0810454,0.00767124
10000000,AceHash;4;0.85;1;1;1;1,4,20788296,0.174713,0.0796962,0.00772278
10000000,AceHash;4;0.9;0;0;0;0,0,23068288,5.43913,0.103162,0.0099792
10000000,AceHash;4;0.9;0;0;0;0,1,23068288,5.42755,0.103021,0.00999098
10000000,AceHash;4;0.9;0;0;0;0,2,23068288,5.43403,0.103126,0.0099742
10000000,AceHash;4;0.9;0;0;0;0,3,23068288,5.43437,0.103202,0.00998326
10000000,AceHash;4;0.9;0;0;0;0,4,23068288,5.44366,0.103389,0.0099706
10000000,AceHash;4;0.9;1;0;0;0,0,23068288,4.3033,0.103515,0.00977927
10000000,AceHash;4;0.9;1;0;0;0,1,23068288,4.294,0.102997,0.00977158
10000000,AceHash;4;0.9;1;0;0;0,2,23068288,4.29881,0.103031,0.00972775
10000000,AceHash;4;0.9;1;0;0;0,3,23068288,4.29806,0.103243,0.00975848
10000000,AceHash;4;0.9;1;0;0;0,4,23068288,4.28715,0.103003,0.00976464
10000000,AceHash;4;0.9;1;1;0;0,0,23700304,0.837462,0.116159,0.0110697
10000000,AceHash;4;0.9;1;1;0;0,1,23700304,0.838097,0.116531,0.0110723
10000000,AceHash;4;0.9;1;1;0;0,2,23700304,0.838317,0.116511,0.0110615
10000000,AceHash;4;0.9;1;1;0;0,3,23700304,0.838199,0.116539,0.0110318
10000000,AceHash;4;0.9;1;1;0;0,4,23700304,0.837535,0.116236,0.0110603
10000000,AceHash;4;0.9;1;1;1;0,0,23700304,0.83783,0.0823584,0.00797779
10000000,AceHash;4;0.9;1;1;1;0,1,23700304,0.838227,0.0823297,0.00804056
10000000,AceHash;4;0.9;1;1;1;0,2,23700304,0.837322,0.0809882,0.00803009
10000000,AceHash;4;0.9;1;1;1;0,3,23700304,0.838479,0.0827493,0.00800864
10000000,AceHash;4;0.9;1;1;1;0,4,23700304,0.836775,0.0824627,0.00798875
10000000,AceHash;4;0.9;1;1;1;1,0,23691768,0.215482,0.0824673,0.00801127
10000000,AceHash;4;0.9;1;1;1;1,1,23705696,0.215353,0.082594,0.00805528
10000000,AceHash;4;0.9;1;1;1;1,2,23706352,0.221446,0.0829103,0.00804925
10000000,AceHash;4;0.9;1;1;1;1,3,23716968,0.215455,0.0819869,0.00802427
10000000,AceHash;4;0.9;1;1;1;1,4,23685608,0.214964,0.0826224,0.00799409
10000000,AceHash;4;0.95;0;0;0;0,0,29539648,6.60439,0.112779,0.0108637
10000000,AceHash;4;0.95;0;0;0;0,1,29539648,6.6072,0.11388,0.0108214
10000000,AceHash;4;0.95;0;0;0;0,2,29539648,6.61001,0.113641,0.0108154
10000000,AceHash;4;0.95;0;0;0;0,3,29539648,6.61713,0.114089,0.0108031
10000000,AceHash;4;0.95;0;0;0;0,4,29539648,6.61987,0.113817,0.0108114
10000000,AceHash;4;0.95;1;0;0;0,0,29539648,5.56778,0.112345,0.010621
10000000,AceHash;4;0.95;1;0;0;0,1,29539648,5.56511,0.112538,0.0106142
10000000,AceHash;4;0.95;1;0;0;0,2,29539648,5.55339,0.112711,0.0106118
10000000,AceHash;4;0.95;1;0;0;0,3,29539648,5.57352,0.112639,0.0106102
10000000,AceHash;4;0.95;1;0;0;0,4,29539648,5.55459,0.112581,0.0106253
10000000,AceHash;4;0.95;1;1;0;0,0,30532672,0.958851,0.125912,0.0120165
10000000,AceHash;4;0.95;1;1;0;0,1,30532672,0.955873,0.124436,0.0120412
10000000,AceHash;4;0.95;1;1;0;0,2,30532672,0.954846,0.125779,0.0120291
10000000,AceHash;4;0.95;1;1;0;0,3,30532672,0.959415,0.125464,0.0120148
10000000,AceHash;4;0.95;1;1;0;0,4,30532672,0.956488,0.126082,0.0120214
10000000,AceHash;4;0.95;1;1;1;0,0,30532672,0.95936,0.0910042,0.00877474
10000000,AceHash;4;0.95;1;1;1;0,1,30532672,0.955793,0.0900376,0.00880975
10000000,AceHash;4;0.95;1;1;1;0,2,30532672,0.956198,0.090438,0.00874231
10000000,AceHash;4;0.95;1;1;1;0,3,30532672,0.95612,0.090526,0.00876494
10000000,AceHash;4;0.95;1;1;1;0,4,30532672,0.955237,0.0904719,0.00875096
10000000,AceHash;4;0.95;1;1;1;1,0,30523024,0.273354,0.0899097,0.00876038
10000000,AceHash;4;0.95;1;1;1;1,1,30541744,0.273519,0.0905286,0.00877706
10000000,AceHash;4;0.95;1;1;1;1,2,30526376,0.272672,0.0901236,0.00876374
10000000,AceHash;4;0.95;1;1;1;1,3,30528816,0.27338,0.0903288,0.00875454
10000000,AceHash;4;0.95;1;1;1;1,4,30525536,0.273269,0.0903788,0.00881234
10000000,AceHash;4;1;0;0;0;0,0,39723864,7.86227,0.127057,0.0121767
10000000,AceHash;4;1;0;0;0;0,1,39723864,7.86791,0.126633,0.0121893
10000000,AceHash;4;1;0;0;0;0,2,39723864,7.8695,0.126821,0.0121666
10000000,AceHash;4;1;0;0;0;0,3,39723864,7.8575,0.126739,0.0121714
10000000,AceHash;4;1;0;0;0;0,4,39723864,7.86158,0.126388,0.0121937
10000000,AceHash;4;1;1;0;0;0,0,39723864,6.89973,0.126122,0.0119465
10000000,AceHash;4;1;1;0;0;0,1,39723864,6.91959,0.126082,0.0119347
10000000,AceHash;4;1;1;0;0;0,2,39723864,6.92183,0.126089,0.01193
10000000,AceHash;4;1;1;0;0;0,3,39723864,6.8985,0.126125,0.0119418
10000000,AceHash;4;1;1;0;0;0,4,39723864,6.90851,0.126184,0.0119696
10000000,AceHash;4;1;1;1;0;0,0,40758144,1.09367,0.140843,0.0133875
10000000,AceHash;4;1;1;1;0;0,1,40758144,1.09832,0.141254,0.0134151
10000000,AceHash;4;1;1;1;0;0,2,40758144,1.09492,0.140945,0.0134209
10000000,AceHash;4;1;1;1;0;0,3,40758144,1.09242,0.141101,0.0133779
10000000,AceHash;4;1;1;1;0;0,4,40758144,1.09276,0.141207,0.0134311
10000000,AceHash;4;1;1;1;1;0,0,40758144,1.09437,0.101908,0.00990649
10000000,AceHash;4;1;1;1;1;0,1,40758144,1.09304,0.101731,0.00988017
10000000,AceHash;4;1;1;1;1;0,2,40758144,1.09233,0.101879,0.00987551
10000000,AceHash;4;1;1;1;1;0,3,40758144,1.09297,0.10227,0.00983837
10000000,AceHash;4;1;1;1;1;0,4,40758144,1.09295,0.101918,0.00986809
10000000,AceHash;4;1;1;1;1;1,0,40804696,0.344649,0.101609,0.00982939
10000000,AceHash;4;1;1;1;1;1,1,40758032,0.342814,0.101679,0.00989936
10000000,AceHash;4;1;1;1;1;1,2,40792704,0.343023,0.101568,0.00983396
10000000,AceHash;4;1;1;1;1;1,3,40763152,0.342472,0.101633,0.00987874
10000000,AceHash;4;1;1;1;1;1,4,40776936,0.34508,0.101709,0.00987275
10000000,AceHash;4.5;0.7;0;0;0;0,0,17778792,3.54965,0.099918,0.00939195
10000000,AceHash;4.5;0.7;0;0;0;0,1,17778792,3.55284,0.100619,0.00973451
10000000,AceHash;4.5;0.7;0;0;0;0,2,17778792,3.55233,0.099767,0.00940168
10000000,AceHash;4.5;0.7;0;0;0;0,3,17778792,3.55097,0.0997321,0.0094476
10000000,AceHash;4.5;0.7;0;0;0;0,4,17778792,3.55689,0.100664,0.00938977
10000000,AceHash;4.5;0.7;1;0;0;0,0,17778792,2.19276,0.100915,0.0091352
10000000,AceHash;4.5;0.7;1;0;0;0,1,17778792,2.18855,0.100481,0.00916174
10000000,AceHash;4.5;0.7;1;0;0;0,2,17778792,2.18896,0.100517,0.00916129
10000000,AceHash;4.5;0.7;1;0;0;0,3,17778792,2.19251,0.101403,0.00916771
10000000,AceHash;4.5;0.7;1;0;0;0,4,17778792,2.18899,0.100247,0.00914516
10000000,AceHash;4.5;0.7;1;1;0;0,0,17781712,0.64241,0.110253,0.0103365
10000000,AceHash;4.5;0.7;1;1;0;0,1,17781712,0.642738,0.112453,0.0103788
10000000,AceHash;4.5;0.7;1;1;0;0,2,17781712,0.642781,0.11242,0.0104128
10000000,AceHash;4.5;0.7;1;1;0;0,3,17781712,0.643062,0.111374,0.0103657
10000000,AceHash;4.5;0.7;1;1;0;0,4,17781712,0.643625,0.111349,0.0103996
10000000,AceHash;4.5;0.7;1;1;1;0,0,17781712,0.642317,0.0765048,0.00751181
10000000,AceHash;4.5;0.7;1;1;1;0,1,17781712,0.643043,0.0763931,0.00753531
10000000,AceHash;4.5;0.7;1;1;1;0,2,17781712,0.643347,0.0770793,0.00759359
10000000,AceHash;4.5;0.7;1;1;1;0,3,17781712,0.642971,0.0764363,0.00757074
10000000,AceHash;4.5;0.7;1;1;1;0,4,17781712,0.642941,0.0761249,0.00752141
10000000,AceHash;4.5;0.7;1;1;1;1,0,17781712,0.134293,0.0775626,0.00755683
10000000,AceHash;4.5;0.7;1;1;1;1,1,17780376,0.133891,0.0780306,0.00755128
10000000,AceHash;4.5;0.7;1;1;1;1,2,17780128,0.133703,0.0771924,0.00755143
10000000,AceHash;4.5;0.7;1;1;1;1,3,17781136,0.133812,0.0779104,0.00757082
10000000,AceHash;4.5;0.7;1;1;1;1,4,17781384,0.139977,0.0763811,0.00755127
10000000,AceHash;4.5;0.75;0;0;0;0,0,17824336,4.02717,0.100065,0.00941792
10000000,AceHash;4.5;0.75;0;0;0;0,1,17824336,4.01984,0.0998142,0.00940756
10000000,AceHash;4.5;0.75;0;0;0;0,2,17824336,4.02379,0.100363,0.00939404
10000000,AceHash;4.5;0.75;0;0;0;0,3,17824336,4.02274,0.10014,0.00938727
10000000,AceHash;4.5;0.75;0;0;0;0,4,17824336,4.02242,0.100326,0.00941913
10000000,AceHash;4.5;0.75;1;0;0;0,0,17824336,2.70719,0.100519,0.00916545
10000000,AceHash;4.5;0.75;1;0;0;0,1,17824336,2.69607,0.101033,0.00913925
10000000,AceHash;4.5;0.75;1;0;0;0,2,17824336,2.69406,0.100686,0.00916649
10000000,AceHash;4.5;0.75;1;0;0;0,3,17824336,2.69115,0.100906,0.00916142
10000000,AceHash;4.5;0.75;1;0;0;0,4,17824336,2.69483,0.100307,0.00915989
10000000,AceHash;4.5;0.75;1;1;0;0,0,17851440,0.68183,0.112135,0.0104392
10000000,AceHash;4.5;0.75;1;1;0;0,1,17851440,0.683195,0.110805,0.0104211
10000000,AceHash;4.5;0.75;1;1;0;0,2,17851440,0.681714,0.110546,0.0104053
10000000,AceHash;4.5;0.75;1;1;0;0,3,17851440,0.683079,0.113704,0.0104264
10000000,AceHash;4.5;0.75;1;1;0;0,4,17851440,0.683835,0.111953,0.0106098
10000000,AceHash;4.5;0.75;1;1;1;0,0,17851440,0.682106,0.0771435,0.00760904
10000000,AceHash;4.5;0.75;1;1;1;0,1,17851440,0.68283,0.0769038,0.00752682
10000000,AceHash;4.5;0.75;1;1;1;0,2,17851440,0.682849,0.0765429,0.00755544
10000000,AceHash;4.5;0.75;1;1;1;0,3,17851440,0.684894,0.0767038,0.0076523
10000000,AceHash;4.5;0.75;1;1;1;0,4,17851440,0.687388,0.0768219,0.00757838
10000000,AceHash;4.5;0.75;1;1;1;1,0,17851840,0.145614,0.0774691,0.00755205
10000000,AceHash;4.5;0.75;1;1;1;1,1,17849392,0.145858,0.0767394,0.00757522
10000000,AceHash;4.5;0.75;1;1;1;1,2,17843384,0.14582,0.0787793,0.00762375
10000000,AceHash;4.5;0.75;1;1;1;1,3,17848240,0.145472,0.0783132,0.00753927
10000000,AceHash;4.5;0.75;1;1;1;1,4,17847128,0.146238,0.0780236,0.00756899
10000000,AceHash;4.5;0.8;0;0;0;0,0,18251336,4.70327,0.101375,0.00944869
10000000,AceHash;4.5;0.8;0;0;0;0,1,18251336,4.70858,0.100318,0.00948442
10000000,AceHash;4.5;0.8;0;0;0;0,2,18251336,4.70055,0.100126,0.00947454
10000000,AceHash;4.5;0.8;0;0;0;0,3,18251336,4.70423,0.100469,0.00946254
10000000,AceHash;4.5;0.8;0;0;0;0,4,18251336,4.69708,0.100748,0.0094697
10000000,AceHash;4.5;0.8;1;0;0;0,0,18251336,3.43397,0.100585,0.00921605
10000000,AceHash;4.5;0.8;1;0;0;0,1,18251336,3.42682,0.101008,0.00921724
10000000,AceHash;4.5;0.8;1;0;0;0,2,18251336,3.4492,0.101779,0.00924789
10000000,AceHash;4.5;0.8;1;0;0;0,3,18251336,3.42326,0.100666,0.00927511
10000000,AceHash;4.5;0.8;1;0;0;0,4,18251336,3.42646,0.100767,0.00922989
10000000,AceHash;4.5;0.8;1;1;0;0,0,18419528,0.74168,0.114843,0.0105051
10000000,AceHash;4.5;0.8;1;1;0;0,1,18419528,0.741865,0.114045,0.0104694
10000000,AceHash;4.5;0.8;1;1;0;0,2,18419528,0.740973,0.112948,0.0105037
10000000,AceHash;4.5;0.8;1;1;0;0,3,18419528,0.742713,0.113721,0.0105016
10000000,AceHash;4.5;0.8;1;1;0;0,4,18419528,0.741932,0.112566,0.0105148
10000000,AceHash;4.5;0.8;1;1;1;0,0,18419528,0.743277,0.0790027,0.00762835
10000000,AceHash;4.5;0.8;1;1;1;0,1,18419528,0.742394,0.077456,0.00762787
10000000,AceHash;4.5;0.8;1;1;1;0,2,18419528,0.74242,0.0775938,0.00764375
10000000,AceHash;4.5;0.8;1;1;1;0,3,18419528,0.742425,0.0776255,0.00767639
10000000,AceHash;4.5;0.8;1;1;1;0,4,18419528,0.745692,0.0779985,0.00764048
10000000,AceHash;4.5;0.8;1;1;1;1,0,18458296,0.167246,0.0786255,0.0076283
10000000,AceHash;4.5;0.8;1;1;1;1,1,18443392,0.173937,0.0771691,0.0076827
10000000,AceHash;4.5;0.8;1;1;1;1,2,18439400,0.167926,0.0776032,0.0076312
10000000,AceHash;4.5;0.8;1;1;1;1,3,18447856,0.168107,0.0787864,0.00764704
10000000,AceHash;4.5;0.8;1;1;1;1,4,18440592,0.167723,0.0796013,0.00763769
10000000,AceHash;4.5;0.85;0;0;0;0,0,20478112,5.65189,0.102271,0.00974891
10000000,AceHash;4.5;0.85;0;0;0;0,1,20478112,5.64924,0.10235,0.00974909
10000000,AceHash;4.5;0.85;0;0;0;0,2,20478112,5.64107,0.102404,0.00976733
10000000,AceHash;4.5;0.85;0;0;0;0,3,20478112,5.64134,0.102266,0.00976414
10000000,AceHash;4.5;0.85;0;0;0;0,4,20478112,5.64172,0.102136,0.00977595
10000000,AceHash;4.5;0.85;1;0;0;0,0,20478112,4.46115,0.102399,0.0095309
10000000,AceHash;4.5;0.85;1;0;0;0,1,20478112,4.45226,0.102359,0.00950262
10000000,AceHash;4.5;0.85;1;0;0;0,2,20478112,4.4559,0.102444,0.00956047
10000000,AceHash;4.5;0.85;1;0;0;0,3,20478112,4.44745,0.102327,0.0095549
10000000,AceHash;4.5;0.85;1;0;0;0,4,20478112,4.45084,0.102375,0.00953864
10000000,AceHash;4.5;0.85;1;1;0;0,0,21086520,0.829729,0.116378,0.0108246
10000000,AceHash;4.5;0.85;1;1;0;0,1,21086520,0.82988,0.115376,0.0108445
10000000,AceHash;4.5;0.85;1;1;0;0,2,21086520,0.832251,0.115781,0.0108501
10000000,AceHash;4.5;0.85;1;1;0;0,3,21086520,0.830576,0.115471,0.0108618
10000000,AceHash;4.5;0.85;1;1;0;0,4,21086520,0.82989,0.115553,0.0108101
10000000,AceHash;4.5;0.85;1;1;1;0,0,21086520,0.83039,0.0809786,0.00793739
10000000,AceHash;4.5;0.85;1;1;1;0,1,21086520,0.832198,0.0812897,0.00791007
10000000,AceHash;4.5;0.85;1;1;1;0,2,21086520,0.831211,0.0810934,0.00791965
10000000,AceHash;4.5;0.85;1;1;1;0,3,21086520,0.834891,0.0810628,0.00793051
10000000,AceHash;4.5;0.85;1;1;1;0,4,21086520,0.83128,0.0809092,0.00791257
10000000,AceHash;4.5;0.85;1;1;1;1,0,21071400,0.205738,0.0809441,0.00791526
10000000,AceHash;4.5;0.85;1;1;1;1,1,21060696,0.207136,0.0810606,0.00792168
10000000,AceHash;4.5;0.85;1;1;1;1,2,21066280,0.206988,0.0807816,0.00794401
10000000,AceHash;4.5;0.85;1;1;1;1,3,21070600,0.206408,0.0815048,0.00791436
10000000,AceHash;4.5;0.85;1;1;1;1,4,21080824,0.207923,0.0820171,0.00795337
10000000,AceHash;4.5;0.9;0;0;0;0,0,26390320,6.84375,0.110188,0.010546
10000000,AceHash;4.5;0.9;0;0;0;0,1,26390320,6.85015,0.109816,0.010556
10000000,AceHash;4.5;0.9;0;0;0;0,2,26390320,6.83709,0.110334,0.0105519
10000000,AceHash;4.5;0.9;0;0;0;0,3,26390320,6.84656,0.109846,0.0105499
10000000,AceHash;4.5;0.9;0;0;0;0,4,26390320,6.83918,0.109847,0.0105396
10000000,AceHash;4.5;0.9;1;0;0;0,0,26390320,5.74949,0.109145,0.0103701
10000000,AceHash;4.5;0.9;1;0;0;0,1,26390320,5.74884,0.10907,0.0103331
10000000,AceHash;4.5;0.9;1;0;0;0,2,26390320,5.7495,0.108978,0.0103344
10000000,AceHash;4.5;0.9;1;0;0;0,3,26390320,5.76319,0.10916,0.010336
10000000,AceHash;4.5;0.9;1;0;0;0,4,26390320,5.7634,0.109322,0.0103391
10000000,AceHash;4.5;0.9;1;1;0;0,0,27363648,0.948987,0.121171,0.0117104
10000000,AceHash;4.5;0.9;1;1;0;0,1,27363648,0.948527,0.121701,0.0117244
10000000,AceHash;4.5;0.9;1;1;0;0,2,27363648,0.948733,0.121209,0.0117355
10000000,AceHash;4.5;0.9;1;1;0;0,3,27363648,0.948603,0.121886,0.0117087
10000000,AceHash;4.5;0.9;1;1;0;0,4,27363648,0.948508,0.122254,0.0116946
10000000,AceHash;4.5;0.9;1;1;1;0,0,27363648,0.950047,0.0888521,0.00860145
10000000,AceHash;4.5;0.9;1;1;1;0,1,27363648,0.94848,0.0882984,0.00856545
10000000,AceHash;4.5;0.9;1;1;1;0,2,27363648,0.949186,0.0881542,0.0085792
10000000,AceHash;4.5;0.9;1;1;1;0,3,27363648,0.949217,0.0881201,0.00859966
10000000,AceHash;4.5;0.9;1;1;1;0,4,27363648,0.949113,0.0882994,0.00862093
10000000,AceHash;4.5;0.9;1;1;1;1,0,27404552,0.261152,0.0884258,0.00860552
10000000,AceHash;4.5;0.9;1;1;1;1,1,27400552,0.261271,0.0886003,0.00859087
10000000,AceHash;4.5;0.9;1;1;1;1,2,27389184,0.260514,0.0885435,0.00859557
10000000,AceHash;4.5;0.9;1;1;1;1,3,27406496,0.260481,0.0885159,0.00859628
10000000,AceHash;4.5;0.9;1;1;1;1,4,27390152,0.261042,0.0887406,0.0085829
10000000,AceHash;4.5;0.95;0;0;0;0,0,35849536,8.17288,0.12267,0.0117641
10000000,AceHash;4.5;0.95;0;0;0;0,1,35849536,8.16963,0.12273,0.0117523
10000000,AceHash;4.5;0.95;0;0;0;0,2,35849536,8.17894,0.122886,0.0117654
10000000,AceHash;4.5;0.95;0;0;0;0,3,35849536,8.1691,0.122135,0.0117163
10000000,AceHash;4.5;0.95;0;0;0;0,4,35849536,8.1662,0.122417,0.0117791
10000000,AceHash;4.5;0.95;1;0;0;0,0,35849536,7.20504,0.122509,0.0115064
10000000,AceHash;4.5;0.95;1;0;0;0,1,35849536,7.22775,0.12276,0.0114833
10000000,AceHash;4.5;0.95;1;0;0;0,2,35849536,7.22255,0.122917,0.0115438
10000000,AceHash;4.5;0.95;1;0;0;0,3,35849536,7.20771,0.12259,0.0115521
10000000,AceHash;4.5;0.95;1;0;0;0,4,35849536,7.21134,0.124442,0.0115179
10000000,AceHash;4.5;0.95;1;1;0;0,0,37080016,1.08596,0.138231,0.0129917
10000000,AceHash;4.5;0.95;1;1;0;0,1,37080016,1.08963,0.139227,0.0129642
10000000,AceHash;4.5;0.95;1;1;0;0,2,37080016,1.08808,0.138576,0.0129828
10000000,AceHash;4.5;0.95;1;1;0;0,3,37080016,1.08602,0.138614,0.01297
10000000,AceHash;4.5;0.95;1;1;0;0,4,37080016,1.08629,0.138484,0.0129712
10000000,AceHash;4.5;0.95;1;1;1;0,0,37080016,1.08563,0.0996658,0.00954374
10000000,AceHash;4.5;0.95;1;1;1;0,1,37080016,1.0883,0.0995358,0.00956339
10000000,AceHash;4.5;0.95;1;1;1;0,2,37080016,1.08583,0.0996526,0.00955832
10000000,AceHash;4.5;0.95;1;1;1;0,3,37080016,1.09383,0.0995618,0.00956727
10000000,AceHash;4.5;0.95;1;1;1;0,4,37080016,1.08855,0.0994844,0.00967774
10000000,AceHash;4.5;0.95;1;1;1;1,0,37049344,0.327944,0.0988251,0.00959884
10000000,AceHash;4.5;0.95;1;1;1;1,1,37081424,0.326409,0.0998415,0.00967374
10000000,AceHash;4.5;0.95;1;1;1;1,2,37079080,0.325791,0.0988557,0.00958926
10000000,AceHash;4.5;0.95;1;1;1;1,3,37061040,0.326225,0.0988008,0.00961443
10000000,AceHash;4.5;0.95;1;1;1;1,4,37034512,0.327911,0.0986979,0.00962375
10000000,AceHash;4.5;1;0;0;0;0,0,47312656,9.43181,0.138832,0.0131985
10000000,AceHash;4.5;1;0;0;0;0,1,47312656,9.43613,0.13888,0.0131845
10000000,AceHash;4.5;1;0;0;0;0,2,47312656,9.43768,0.139291,0.0131961
10000000,AceHash;4.5;1;0;0;0;0,3,47312656,9.43224,0.139928,0.0131859
10000000,AceHash;4.5;1;0;0;0;0,4,47312656,9.44433,0.139162,0.013196
10000000,AceHash;4.5;1;1;0;0;0,0,47312656,8.58413,0.138738,0.0130099
10000000,AceHash;4.5;1;1;0;0;0,1,47312656,8.59599,0.140148,0.0129725
10000000,AceHash;4.5;1;1;0;0;0,2,47312656,8.58642,0.138602,0.0129528
10000000,AceHash;4.5;1;1;0;0;0,3,47312656,8.58213,0.138955,0.0129474
10000000,AceHash;4.5;1;1;0;0;0,4,47312656,8.5844,0.13881,0.0129783
10000000,AceHash;4.5;1;1;1;0;0,0,48489384,1.22513,0.15468,0.0144602
10000000,AceHash;4.5;1;1;1;0;0,1,48489384,1.22496,0.15529,0.0144228
10000000,AceHash;4.5;1;1;1;0;0,2,48489384,1.229,0.154706,0.0144215
10000000,AceHash;4.5;1;1;1;0;0,3,48489384,1.2252,0.155643,0.0144663
10000000,AceHash;4.5;1;1;1;0;0,4,48489384,1.22673,0.155418,0.0144393
10000000,AceHash;4.5;1;1;1;1;0,0,48489384,1.22643,0.11075,0.0107295
10000000,AceHash;4.5;1;1;1;1;0,1,48489384,1.22503,0.110598,0.0107877
10000000,AceHash;4.5;1;1;1;1;0,2,48489384,1.22803,0.110807,0.0107426
10000000,AceHash;4.5;1;1;1;1;0,3,48489384,1.22605,0.110901,0.0107453
10000000,AceHash;4.5;1;1;1;1;0,4,48489384,1.22484,0.110632,0.0107671
10000000,AceHash;4.5;1;1;1;1;1,0,48496552,0.39452,0.110912,0.0107566
10000000,AceHash;4.5;1;1;1;1;1,1,48452200,0.389828,0.109759,0.0107645
10000000,AceHash;4.5;1;1;1;1;1,2,48500592,0.391519,0.109789,0.0107297
10000000,AceHash;4.5;1;1;1;1;1,3,48480208,0.398683,0.109332,0.0107492
10000000,AceHash;4.5;1;1;1;1;1,4,48491976,0.391131,0.109582,0.0106838
10000000,BBHash;1;0,0,30589248,1.66781,0.871881,0.066742
10000000,BBHash;1;0,1,30589248,1.71608,0.874804,0.0669959
10000000,BBHash;1;0,2,30589248,1.71515,0.869592,0.0665679
10000000,BBHash;1;0,3,30589248,1.72278,0.870236,0.0665248
10000000,BBHash;1;0,4,30589248,1.71342,0.870848,0.0665917
10000000,BBHash;1;1,0,30589248,0.370073,0.880271,0.0663423
10000000,BBHash;1;1,1,30589248,0.368917,0.86099,0.0665628
10000000,BBHash;1;1,2,30589248,0.367341,0.864266,0.0664694
10000000,BBHash;1;1,3,30589248,0.370654,0.861724,0.0663385
10000000,BBHash;1;1,4,30589248,0.368606,0.864249,0.066565
10000000,BBHash;1.5;0,0,32871680,1.21301,0.786334,0.0626638
10000000,BBHash;1.5;0,1,32871680,1.21514,0.790411,0.0628189
10000000,BBHash;1.5;0,2,32871680,1.22255,0.793815,0.0625907
10000000,BBHash;1.5;0,3,32871680,1.21479,0.793364,0.0626056
10000000,BBHash;1.5;0,4,32871680,1.22166,0.794659,0.0626131
10000000,BBHash;1.5;1,0,32871680,0.258122,0.778212,0.0619609
10000000,BBHash;1.5;1,1,32871680,0.259493,0.788147,0.062047
10000000,BBHash;1.5;1,2,32871680,0.258337,0.786403,0.0626708
10000000,BBHash;1.5;1,3,32871680,0.257722,0.806848,0.0632596
10000000,BBHash;1.5;1,4,32871680,0.258722,0.80451,0.0628876
10000000,BBHash;2;0,0,37100160,0.988971,0.746759,0.0590647
10000000,BBHash;2;0,1,37100160,0.993353,0.74753,0.0591769
10000000,BBHash;2;0,2,37100160,0.994613,0.748052,0.0596599
10000000,BBHash;2;0,3,37100160,0.996152,0.748355,0.0590658
10000000,BBHash;2;0,4,37100160,0.982674,0.747114,0.0590615
10000000,BBHash;2;1,0,37100160,0.214635,0.763893,0.0593938
10000000,BBHash;2;1,1,37100160,0.215351,0.755061,0.0600664
10000000,BBHash;2;1,2,37100160,0.215269,0.745735,0.0589196
10000000,BBHash;2;1,3,37100160,0.215548,0.749086,0.0588685
10000000,BBHash;2;1,4,37100160,0.214419,0.755122,0.0589036
10000000,BBHash;2.5;0,0,41961472,0.922734,0.722236,0.0563539
